Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DERAS,Ex,1629513415.102122,0.35,0.4455610974927511,0,0.0,0.0011138957496939837,1.0,400,0,400,1629513415.102122,1629393715.096362,0.0033416873914121374,0.35,0.25218089336674854,300.00001215934753,0,0,0,0.011674199160421613,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629513415.102125,0.44,0.44556109713776115,0,0.0,0.0011138957505792285,1.0,400,0,400,1629513415.102125,1629393715.096365,0.0033416873914121374,0.44,0.2415120084106989,300.00001192092896,0,0,0,0.009814616265859536,1,100.0,Communication rate is low fromDTM
DER,Ex,1629513715.102129,0.18,0.446672194061447,0,0.0,0.0011138887849533477,1.0,401,0,401,1629513715.102129,1629393715.096317,0.0033416665048205765,0.18,0.27550330408681345,300.00001287460327,0,0,0,0.013521321359753318,1,100.0,Communication rate is low fromDER
DCM,Ex,1629513715.102132,0.3,0.4466721945552206,0,0.0,0.0011138887844111386,1.0,401,0,401,1629513715.102132,1629393715.096357,0.0033416665058496674,0.3,0.25294843905142134,300.00001311302185,0,0,0,0.01220978096933136,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629513715.102135,0.19,0.44667219562728744,0,0.0,0.0011138887853162957,1.0,401,0,401,1629513715.102135,1629393715.096362,0.0033416665059094208,0.19,0.2521421272237518,300.00001287460327,0,0,0,0.012832149682706028,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629513715.102138,0.28,0.44667219598227065,0,0.0,0.0011138887844288434,1.0,401,0,401,1629513715.102138,1629393715.096365,0.0033416665059027816,0.28,0.24153598846776386,300.00001311302185,0,0,0,0.011994370843624468,1,100.0,Communication rate is low fromDTM
DER,Ex,1629514015.102141,0.21,0.4477832915512458,0,0.0,0.001113881861498968,1.0,402,0,402,1629514015.102141,1629393715.096317,0.003341645723514168,0.21,0.27546251747156636,300.00001192092896,0,0,0,0.013423794639027263,1,100.0,Communication rate is low fromDER
DCM,Ex,1629514015.102144,0.31,0.4477832913332777,0,0.0,0.0011138818618411407,1.0,402,0,402,1629514015.102144,1629393715.096357,0.0033416457245406864,0.31,0.2529839409561809,300.00001192092896,0,0,0,0.012104206041670139,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629514015.102147,0.18,0.44778329169715086,0,0.0,0.0011138818609735673,1.0,402,0,402,1629514015.102147,1629393715.096362,0.003341645724593668,0.18,0.25209726271677185,300.00001215934753,0,0,0,0.01284348472761113,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629514015.102151,0.44,0.4477832913403951,0,0.0,0.001113881858309036,1.0,402,0,402,1629514015.102151,1629393715.096365,0.003341645724567177,0.44,0.24165933465268133,300.00001287460327,0,0,0,0.009796917018695466,1,100.0,Communication rate is low fromDTM
DER,Ex,1629514315.102154,0.18,0.4488943901840841,0,0.0,0.0011138749645244767,1.0,403,0,403,1629514315.102154,1629393715.096317,0.0033416250455643123,0.18,0.2754032239824536,300.00001311302185,0,0,0,0.013484942621996688,1,100.0,Communication rate is low fromDER
DCM,Ex,1629514315.102157,0.35,0.4488943903219797,0,0.0,0.0011138749648657961,1.0,403,0,403,1629514315.102157,1629393715.096357,0.0033416250465882705,0.35,0.2530441619735886,300.00001311302185,0,0,0,0.01166532637014051,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629514315.102160,0.4,0.44889438997234765,0,0.0,0.001113874965770843,1.0,403,0,403,1629514315.10216,1629393715.096362,0.003341625046647726,0.4,0.252189013794491,300.00001287460327,0,0,0,0.01094617265382514,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629514315.102163,0.4,0.4488943888985415,0,0.0,0.0011138749684243255,1.0,403,0,403,1629514315.102163,1629393715.096365,0.0033416250466411198,0.4,0.2417574999752773,300.00001215934753,0,0,0,0.010520605854282343,1,100.0,Communication rate is low fromDTM
DER,Ex,1629514615.102166,0.39,0.4500054856678886,0,0.0,0.0011138681106150066,1.0,404,0,404,1629514615.102166,1629393715.096317,0.003341604470267503,0.39,0.27547422570241487,300.00001192092896,0,0,0,0.011961435320995478,1,100.0,Communication rate is low fromDER
DCM,Ex,1629514615.102170,0.21,0.45000548580578165,0,0.0,0.0011138681074057994,1.0,404,0,404,1629514615.10217,1629393715.096357,0.003341604471262555,0.21,0.2530175092417164,300.00001287460327,0,0,0,0.012742244604326469,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629514615.102173,0.45,0.45000548617142055,0,0.0,0.001113868106538149,1.0,404,0,404,1629514615.102173,1629393715.096362,0.003341604471315273,0.45,0.2523114215829845,300.00001311302185,0,0,0,0.010055464690849437,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629514615.102176,0.41,0.4500054872434275,0,0.0,0.0011138681074233721,1.0,404,0,404,1629514615.102176,1629393715.096365,0.003341604471315273,0.41,0.24186154604826723,300.00001287460327,0,0,0,0.010343186672558794,1,100.0,Communication rate is low fromDTM
DER,Ex,1629514915.102179,0.16,0.4511165847990777,0,0.0,0.0011138612817902845,1.0,405,0,405,1629514915.102179,1629393715.096317,0.003341583996795731,0.16,0.2754028572069251,300.00001311302185,0,0,0,0.013481216078792256,1,100.0,Communication rate is low fromDER
DCM,Ex,1629514915.102182,0.24,0.45111658349934874,0,0.0,0.001113861286558188,1.0,405,0,405,1629514915.102182,1629393715.096357,0.003341583997821181,0.24,0.2530094687789359,300.00001192092896,0,0,0,0.012581837690763984,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629514915.102185,0.25,0.45111658314795033,0,0.0,0.0011138612865757172,1.0,405,0,405,1629514915.102185,1629393715.096362,0.0033415839978737684,0.25,0.2523099947795382,300.00001192092896,0,0,0,0.012498001079833858,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629514915.102189,0.37,0.4511165835064657,0,0.0,0.0011138612821386745,1.0,405,0,405,1629514915.102189,1629393715.096365,0.003341583997840901,0.37,0.24194059506366003,300.00001311302185,0,0,0,0.010958095465705047,1,100.0,Communication rate is low fromDTM
DER,Ex,1629515215.102192,0.15,0.4522276804068555,0,0.0,0.0011138544919757885,1.0,406,0,406,1629515215.102192,1629393715.096317,0.00334156362443408,0.15,0.2753255434848493,300.00001287460327,0,0,0,0.013470464230301044,1,100.0,Communication rate is low fromDER
DCM,Ex,1629515215.102195,0.17,0.45222768234262434,0,0.0,0.0011138544914293612,1.0,406,0,406,1629515215.102195,1629393715.096357,0.0033415636254504346,0.17,0.252958323080366,300.00001311302185,0,0,0,0.012831784980217514,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629515215.102198,0.23,0.4522276823497412,0,0.0,0.0011138544923342446,1.0,406,0,406,1629515215.102198,1629393715.096362,0.0033415636255094486,0.23,0.2522962570980237,300.00001287460327,0,0,0,0.012594132461458294,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629515215.102201,0.36,0.4522276805483018,0,0.0,0.001113854495872907,1.0,406,0,406,1629515215.102201,1629393715.096365,0.0033415636255028918,0.36,0.24201324700515933,300.00001192092896,0,0,0,0.011083868065710496,1,100.0,Communication rate is low fromDTM
DER,Ex,1629515515.102204,0.45,0.4533387782341459,0,0.0,0.0011138477373861342,1.0,407,0,407,1629515515.102204,1629393715.096317,0.003341543352448513,0.45,0.2754329693498647,300.00001215934753,0,0,0,0.011005717784386774,1,100.0,Communication rate is low fromDER
DCM,Ex,1629515515.102208,0.42,0.45333877801175004,0,0.0,0.0011138477350619218,1.0,407,0,407,1629515515.102208,1629393715.096357,0.003341543353442735,0.42,0.25306099159721884,300.00001287460327,0,0,0,0.010605978010143319,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629515515.102211,0.38,0.45333877838003755,0,0.0,0.0011138477341941576,1.0,407,0,407,1629515515.102211,1629393715.096362,0.0033415433534950624,0.38,0.25237469920054334,300.00001311302185,0,0,0,0.011193313838000046,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629515515.102214,0.33,0.45333877982027315,0,0.0,0.0011138477341919775,1.0,407,0,407,1629515515.102214,1629393715.096365,0.0033415433534885216,0.33,0.24206725974487378,300.00001311302185,0,0,0,0.011439178744742227,1,100.0,Communication rate is low fromDTM
DER,Ex,1629515815.102217,0.3,0.45444987685354277,0,0.0,0.0011138410106802128,1.0,408,0,408,1629515815.102217,1629393715.096317,0.0033415231800600067,0.3,0.27544804114780963,300.00001287460327,0,0,0,0.012828326065133195,1,100.0,Communication rate is low fromDER
DCM,Ex,1629515815.102220,0.32,0.4544498759052641,0,0.0,0.0011138410136729323,1.0,408,0,408,1629515815.10222,1629393715.096357,0.0033415231810713544,0.32,0.25310203329458414,300.00001215934753,0,0,0,0.011922077026130568,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629515815.102223,0.44,0.4544498755512163,0,0.0,0.0011138410145777081,1.0,408,0,408,1629515815.102223,1629393715.096362,0.003341523181130078,0.44,0.2524896656838763,300.00001192092896,0,0,0,0.010207369614170512,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629515815.102226,0.16,0.4544498755503268,0,0.0,0.0011138410145755332,1.0,408,0,408,1629515815.102226,1629393715.096365,0.003341523181123553,0.16,0.2420170042275775,300.00001192092896,0,0,0,0.012503621185940233,1,100.0,Communication rate is low fromDTM
DER,Ex,1629516115.102230,0.38,0.455560973368207,0,0.0,0.001113834318700114,1.0,409,0,409,1629516115.10223,1629393715.096317,0.0033415031065492486,0.38,0.27551202643474487,300.00001311302185,0,0,0,0.012016071144542707,1,100.0,Communication rate is low fromDER
DCM,Ex,1629516115.102233,0.45,0.45556097459222933,0,0.0,0.0011138343199237671,1.0,409,0,409,1629516115.102233,1629393715.096357,0.0033415031075646204,0.45,0.25322246018553546,300.00001287460327,0,0,0,0.010037212742477817,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629516115.102236,0.43,0.45556097496228265,0,0.0,0.001113834319055928,1.0,409,0,409,1629516115.102236,1629393715.096362,0.0033415031076166907,0.43,0.2525981683332138,300.00001311302185,0,0,0,0.010383141021793892,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629516115.102239,0.43,0.4555609749613931,0,0.0,0.001113834319941124,1.0,409,0,409,1629516115.102239,1629393715.096365,0.0033415031076166907,0.43,0.2421318380673896,300.00001287460327,0,0,0,0.009929431625188615,1,100.0,Communication rate is low fromDTM
DER,Ex,1629516415.102242,0.33,0.45667207066704674,0,0.0,0.0011138276647579873,1.0,410,0,410,1629516415.102242,1629393715.096317,0.003341483131229931,0.33,0.2755452913758714,300.00001192092896,0,0,0,0.012543492085842664,1,100.0,Communication rate is low fromDER
DCM,Ex,1629516415.102245,0.22,0.45667207116874453,0,0.0,0.0011138276642082602,1.0,410,0,410,1629516415.102245,1629393715.096357,0.003341483132236322,0.22,0.25320219022813123,300.00001215934753,0,0,0,0.012611193631215016,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629516415.102248,0.39,0.45667207081293043,0,0.0,0.0011138276651129293,1.0,410,0,410,1629516415.102248,1629393715.096362,0.0033414831322947573,0.39,0.2526819499378887,300.00001192092896,0,0,0,0.0110215063927418,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629516415.102252,0.16,0.4566720711758608,0,0.0,0.0011138276606761546,1.0,410,0,410,1629516415.102252,1629393715.096365,0.0033414831322622933,0.16,0.24208178819653808,300.00001311302185,0,0,0,0.012474923194624517,1,100.0,Communication rate is low fromDTM
DER,Ex,1629516715.102255,0.43,0.4577831702155328,0,0.0,0.0011138210344298685,1.0,411,0,411,1629516715.102255,1629393715.096317,0.00334146325331881,0.43,0.27563935636285325,300.00001311302185,0,0,0,0.011291490803566145,1,100.0,Communication rate is low fromDER
DCM,Ex,1629516715.102258,0.24,0.45778316998959495,0,0.0,0.0011138210356518563,1.0,411,0,411,1629516715.102258,1629393715.096357,0.0033414632543292172,0.24,0.2531941548110721,300.00001287460327,0,0,0,0.012495131340904167,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629516715.102261,0.21,0.45778317036141397,0,0.0,0.0011138210347839427,1.0,411,0,411,1629516715.102261,1629393715.096362,0.003341463254381033,0.21,0.2526559876812354,300.00001311302185,0,0,0,0.012618740885151452,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629516715.102264,0.16,0.4577831685378995,0,0.0,0.0011138210392098698,1.0,411,0,411,1629516715.102264,1629393715.096365,0.003341463254381033,0.16,0.24203189045295356,300.00001192092896,0,0,0,0.012458324115199733,1,100.0,Communication rate is low fromDTM
DER,Ex,1629517015.102268,0.43,0.4588942661851058,0,0.0,0.0011138144416548877,1.0,412,0,412,1629517015.102268,1629393715.096317,0.0033414434721436444,0.43,0.2757331356117215,300.00001287460327,0,0,0,0.011281371223639498,1,100.0,Communication rate is low fromDER
DCM,Ex,1629517015.102271,0.29,0.4588942666885648,0,0.0,0.0011138144411035346,1.0,412,0,412,1629517015.102271,1629393715.096357,0.003341443473145126,0.29,0.25321650201519413,300.00001311302185,0,0,0,0.012138898615827936,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629517015.102274,0.19,0.4588942663309844,0,0.0,0.0011138144420080984,1.0,412,0,412,1629517015.102274,1629393715.096362,0.0033414434732032764,0.19,0.25261796827123467,300.00001287460327,0,0,0,0.012673150625250656,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629517015.102277,0.28,0.4588942681544664,0,0.0,0.0011138144411207643,1.0,412,0,412,1629517015.102277,1629393715.096365,0.003341443473196815,0.28,0.2420549153829396,300.00001311302185,0,0,0,0.011850193679282582,1,100.0,Communication rate is low fromDTM
DER,Ex,1629517315.102280,0.2,0.4600053644034686,0,0.0,0.0011138078835492362,1.0,413,0,413,1629517315.10228,1629393715.096317,0.003341423787019382,0.2,0.2756872367416538,300.00001192092896,0,0,0,0.013280430663485271,1,100.0,Communication rate is low fromDER
DCM,Ex,1629517315.102283,0.24,0.4600053641757598,0,0.0,0.001113807883882251,1.0,413,0,413,1629517315.102283,1629393715.096357,0.0033414237880184266,0.24,0.2532084968655786,300.00001192092896,0,0,0,0.012465235471629359,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629517315.102287,0.26,0.46000536454934465,0,0.0,0.0011138078794649703,1.0,413,0,413,1629517315.102287,1629393715.096362,0.0033414237880442085,0.26,0.2526224368134434,300.00001311302185,0,0,0,0.01232271269121531,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629517315.102290,0.32,0.4600053641828757,0,0.0,0.0011138078803501453,1.0,413,0,413,1629517315.10229,1629393715.096365,0.0033414237880442085,0.32,0.2421020690941417,300.00001287460327,0,0,0,0.011465276612742862,1,100.0,Communication rate is low fromDTM
DER,Ex,1629517615.102293,0.24,0.4611164637893838,0,0.0,0.0011138013492391259,1.0,414,0,414,1629517615.102293,1629393715.096317,0.003341404197190448,0.24,0.2756656604195609,300.00001311302185,0,0,0,0.013112907179072375,1,100.0,Communication rate is low fromDER
DCM,Ex,1629517615.102296,0.41,0.461116463927252,0,0.0,0.0011138013495713324,1.0,414,0,414,1629517615.102296,1629393715.096357,0.003341404198187068,0.41,0.2533032349339378,300.00001311302185,0,0,0,0.010690171062481551,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629517615.102299,0.15,0.4611164620984977,0,0.0,0.0011138013540164706,1.0,414,0,414,1629517615.102299,1629393715.096362,0.003341404198244936,0.15,0.25256046674290383,300.00001192092896,0,0,0,0.012724214664597873,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629517615.102302,0.39,0.46111646246496013,0,0.0,0.0011138013531291576,1.0,414,0,414,1629517615.102302,1629393715.096365,0.0033414041982385064,0.39,0.24219132554007158,300.00001215934753,0,0,0,0.01055555616698791,1,100.0,Communication rate is low fromDTM
DER,Ex,1629517915.102306,0.43,0.46222755993423725,0,0.0,0.0011137948517849585,1.0,415,0,415,1629517915.102306,1629393715.096317,0.003341384702004783,0.43,0.2757587450634575,300.00001287460327,0,0,0,0.011241438210386662,1,100.0,Communication rate is low fromDER
DCM,Ex,1629517915.102309,0.25,0.4622275600721029,0,0.0,0.0011137948521163607,1.0,415,0,415,1629517915.102309,1629393715.096357,0.0033413847029989895,0.25,0.25330124383391733,300.00001287460327,0,0,0,0.012380357525257407,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629517915.102312,0.16,0.46222756191683534,0,0.0,0.0011137948512483006,1.0,415,0,415,1629517915.102312,1629393715.096362,0.0033413847030503035,0.16,0.25250470742558884,300.00001311302185,0,0,0,0.012693692388915385,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629517915.102316,0.22,0.4622275615486004,0,0.0,0.0011137948485842547,1.0,415,0,415,1629517915.102316,1629393715.096365,0.0033413847030246465,0.22,0.2421779653199993,300.0000138282776,0,0,0,0.012199645880176023,1,100.0,Communication rate is low fromDTM
DER,Ex,1629518215.102319,0.25,0.46333865834254273,0,0.0,0.0011137883838731823,1.0,416,0,416,1629518215.102319,1629393715.096317,0.00334136530076542,0.25,0.27574324642021836,300.00001311302185,0,0,0,0.013034085188167363,1,100.0,Communication rate is low fromDER
DCM,Ex,1629518215.102322,0.35,0.46333865848040606,0,0.0,0.0011137883842037841,1.0,416,0,416,1629518215.102322,1629393715.096357,0.0033413653017572258,0.35,0.2533593910114075,300.00001311302185,0,0,0,0.01149255046616615,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629518215.102325,0.44,0.46333865811929303,0,0.0,0.00111378838510814,1.0,416,0,416,1629518215.102325,1629393715.096362,0.0033413653018148142,0.44,0.25261738488506863,300.00001287460327,0,0,0,0.010114184420390698,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629518215.102328,0.29,0.46333865701105,0,0.0,0.0011137883877614854,1.0,416,0,416,1629518215.102328,1629393715.096365,0.0033413653018084157,0.29,0.24220668726275005,300.00001215934753,0,0,0,0.01171420225104276,1,100.0,Communication rate is low fromDTM
DER,Ex,1629518515.102331,0.25,0.464449756075117,0,0.0,0.0011137819523721298,1.0,417,0,417,1629518515.102331,1629393715.096317,0.0033413459928331632,0.25,0.2757277942915147,300.00001192092896,0,0,0,0.013017973389476209,1,100.0,Communication rate is low fromDER
DCM,Ex,1629518515.102335,0.23,0.46444975621297796,0,0.0,0.0011137819491528066,1.0,417,0,417,1629518515.102335,1629393715.096357,0.0033413459937970454,0.23,0.25334537817936703,300.00001287460327,0,0,0,0.012461658799823229,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629518515.102338,0.26,0.46444975659009435,0,0.0,0.0011137819482846744,1.0,417,0,417,1629518515.102338,1629393715.096362,0.003341345993848112,0.26,0.252621810913315,300.00001311302185,0,0,0,0.012263413893610313,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629518515.102341,0.21,0.4644497576965394,0,0.0,0.0011137819491698288,1.0,417,0,417,1629518515.102341,1629393715.096365,0.003341345993848112,0.21,0.24218739026618757,300.00001287460327,0,0,0,0.012216835756205606,1,100.0,Communication rate is low fromDTM
DER,Ex,1629518815.102344,0.22,0.4655608560915503,0,0.0,0.0011137755428744622,1.0,418,0,418,1629518815.102344,1629393715.096317,0.0033413267774730572,0.22,0.27569442435481323,300.00001311302185,0,0,0,0.013135112477921047,1,100.0,Communication rate is low fromDER
DCM,Ex,1629518815.102347,0.21,0.46556085474587316,0,0.0,0.0011137755476313433,1.0,418,0,418,1629518815.102347,1629393715.096357,0.0033413267784664622,0.21,0.25331943839589643,300.00001192092896,0,0,0,0.012535505689136492,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629518815.102350,0.19,0.4655608543829939,0,0.0,0.0011137755476483245,1.0,418,0,418,1629518815.10235,1629393715.096362,0.003341326778517406,0.19,0.2525843576771228,300.00001192092896,0,0,0,0.012580857614121302,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629518815.102353,0.41,0.4655608547529884,0,0.0,0.0011137755467610525,1.0,418,0,418,1629518815.102353,1629393715.096365,0.0033413267785110377,0.41,0.2422876966677021,300.00001215934753,0,0,0,0.010186200871956683,1,100.0,Communication rate is low fromDTM
DER,Ex,1629519115.102357,0.17,0.46667195246439963,0,0.0,0.0011137691693339994,1.0,419,0,419,1629519115.102357,1629393715.096317,0.0033413076540588253,0.17,0.27563128551111266,300.00001287460327,0,0,0,0.013247366916336153,1,100.0,Communication rate is low fromDER
DCM,Ex,1629519115.102360,0.21,0.46667195445753284,0,0.0,0.0011137691687770784,1.0,419,0,419,1629519115.10236,1629393715.096357,0.003341307655043495,0.21,0.2532935760446153,300.00001311302185,0,0,0,0.012519773085203667,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629519115.102363,0.36,0.46667195446464793,0,0.0,0.001113769168794019,1.0,419,0,419,1629519115.102363,1629393715.096362,0.003341307655094317,0.36,0.2526484481558357,300.00001311302185,0,0,0,0.011302590296683611,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629519115.102366,0.25,0.466671954092881,0,0.0,0.0011137691696791632,1.0,419,0,419,1629519115.102366,1629393715.096365,0.003341307655094317,0.25,0.2422922955367136,300.00001287460327,0,0,0,0.011975617126106584,1,100.0,Communication rate is low fromDTM
DER,Ex,1629519415.102370,0.37,0.46778305112027974,0,0.0,0.0011137628244459847,1.0,420,0,420,1629519415.10237,1629393715.096317,0.003341288621919469,0.37,0.27568752431593324,300.00001311302185,0,0,0,0.011982174694457358,1,100.0,Communication rate is low fromDER
DCM,Ex,1629519415.102373,0.44,0.4677830508863729,0,0.0,0.0011137628256606745,1.0,420,0,420,1629519415.102373,1629393715.096357,0.003341288622908121,0.44,0.2534047770118311,300.00001287460327,0,0,0,0.01010239443617883,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629519415.102376,0.27,0.467783050893488,0,0.0,0.0011137628256775744,1.0,420,0,420,1629519415.102376,1629393715.096362,0.003341288622958821,0.27,0.25265877646050483,300.00001287460327,0,0,0,0.012152834983302295,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629519415.102379,0.2,0.46778305126524855,0,0.0,0.0011137628247903228,1.0,420,0,420,1629519415.102379,1629393715.096365,0.0033412886229524834,0.2,0.2422671365268762,300.00001311302185,0,0,0,0.012216440806255698,1,100.0,Communication rate is low fromDTM
DER,Ex,1629519715.102382,0.36,0.4688941490917596,0,0.0,0.0011137565150869536,1.0,421,0,421,1629519715.102382,1629393715.096317,0.0033412696804409592,0.36,0.27573765063916994,300.00001192092896,0,0,0,0.01208204057998427,1,100.0,Communication rate is low fromDER
DCM,Ex,1629519715.102385,0.33,0.46889414960314396,0,0.0,0.001113756514528476,1.0,421,0,421,1629519715.102385,1629393715.096357,0.0033412696814209292,0.33,0.25345028813660125,300.00001215934753,0,0,0,0.01164715763375785,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629519715.102388,0.16,0.4688941496102588,0,0.0,0.0011137565154325773,1.0,421,0,421,1629519715.102388,1629393715.096362,0.0033412696814778308,0.16,0.25260375343410313,300.00001192092896,0,0,0,0.012605565117665312,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629519715.102392,0.43,0.4688941492367259,0,0.0,0.0011137565118815036,1.0,421,0,421,1629519715.102392,1629393715.096365,0.003341269681446219,0.43,0.2423785506891748,300.00001287460327,0,0,0,0.009797638336907432,1,100.0,Communication rate is low fromDTM
DER,Ex,1629520015.102395,0.33,0.4700052493666944,0,0.0,0.0011137502268584818,1.0,422,0,422,1629520015.102395,1629393715.096317,0.003341250828914183,0.33,0.2757698347135239,300.00001311302185,0,0,0,0.01237071442262261,1,100.0,Communication rate is low fromDER
DCM,Ex,1629520015.102398,0.26,0.4700052491310169,0,0.0,0.0011137502280715924,1.0,422,0,422,1629520015.102398,1629393715.096357,0.003341250829898127,0.26,0.25345417059769393,300.00001287460327,0,0,0,0.012219601096469024,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629520015.102401,0.2,0.47000524951254763,0,0.0,0.0011137502272032828,1.0,422,0,422,1629520015.102401,1629393715.096362,0.0033412508299485856,0.2,0.252572590073064,300.00001311302185,0,0,0,0.012488129295521032,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629520015.102404,0.43,0.4700052480139945,0,0.0,0.0011137502307416967,1.0,422,0,422,1629520015.102404,1629393715.096365,0.003341250829942278,0.43,0.24248963502861282,300.00001215934753,0,0,0,0.009790834159845177,1,100.0,Communication rate is low fromDTM
DER,Ex,1629520315.102407,0.37,0.47111634596113783,0,0.0,0.0011137439772711188,1.0,423,0,423,1629520315.102407,1629393715.096317,0.0033412320667625967,0.37,0.27582559220777625,300.00001192092896,0,0,0,0.011944226790071361,1,100.0,Communication rate is low fromDER
DCM,Ex,1629520315.102410,0.27,0.4711163464742836,0,0.0,0.0011137439767110995,1.0,423,0,423,1629520315.10241,1629393715.096357,0.003341232067737911,0.27,0.253463955239564,300.00001215934753,0,0,0,0.012138173470817493,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629520315.102414,0.16,0.47111634610698866,0,0.0,0.0011137439740662143,1.0,423,0,423,1629520315.102414,1629393715.096362,0.003341232067769373,0.16,0.2525178781403967,300.00001287460327,0,0,0,0.012573368186487608,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629520315.102417,0.39,0.4711163476037377,0,0.0,0.0011137439740641168,1.0,423,0,423,1629520315.102417,1629393715.096365,0.0033412320677630807,0.39,0.242576764600362,300.00001287460327,0,0,0,0.010457832763627942,1,100.0,Communication rate is low fromDTM
DER,Ex,1629520615.102420,0.26,0.4722274463629544,0,0.0,0.0011137377483902114,1.0,424,0,424,1629520615.10242,1629393715.096317,0.0033412133932895593,0.26,0.2758162500636158,300.00001311302185,0,0,0,0.012858696452064283,1,100.0,Communication rate is low fromDER
DCM,Ex,1629520615.102424,0.19,0.4722274461255062,0,0.0,0.001113737746052911,1.0,424,0,424,1629520615.102424,1629393715.096357,0.00334121339424373,0.19,0.2534265133780657,300.0000138282776,0,0,0,0.012518809104278416,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629520615.102427,0.21,0.4722274450040749,0,0.0,0.0011137377487250083,1.0,424,0,424,1629520615.102427,1629393715.096362,0.00334121339429395,0.21,0.2524928086367762,300.00001311302185,0,0,0,0.012418977842268693,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629520615.102430,0.41,0.47222744500318553,0,0.0,0.0011137377487229158,1.0,424,0,424,1629520615.10243,1629393715.096365,0.0033412133942876724,0.41,0.24267542295946612,300.00001311302185,0,0,0,0.010129814731235687,1,100.0,Communication rate is low fromDTM
DER,Ex,1629520915.102433,0.41,0.47333854306583983,0,0.0,0.0011137315541812026,1.0,425,0,425,1629520915.102433,1629393715.096317,0.0033411948079052037,0.41,0.2758952746513287,300.00001287460327,0,0,0,0.011408727680241816,1,100.0,Communication rate is low fromDER
DCM,Ex,1629520915.102436,0.24,0.47333854207248716,0,0.0,0.0011137315571601132,1.0,425,0,425,1629520915.102436,1629393715.096357,0.0033411948088759072,0.24,0.253418610780433,300.00001215934753,0,0,0,0.012294026770074285,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629520915.102439,0.16,0.4733385432081285,0,0.0,0.0011137315580640153,1.0,425,0,425,1629520915.102439,1629393715.096362,0.0033411948089322706,0.16,0.252438401102284,300.00001192092896,0,0,0,0.012541567154885828,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629520915.102443,0.2,0.47333854320723917,0,0.0,0.0011137315545131205,1.0,425,0,425,1629520915.102443,1629393715.096365,0.0033411948089009575,0.2,0.24265033452739118,300.00001287460327,0,0,0,0.01215549788752796,1,100.0,Communication rate is low fromDTM
